"year","cod","sector","mechanism","va_shapley_Rbn"
2040,"S65","Atividades de vigilância, segurança e investigação","investment",2.48864805075611
2040,"S65","Atividades de vigilância, segurança e investigação","rewiring",0.00284843203722933
2040,"S65","Atividades de vigilância, segurança e investigação","physical",-0.699016953049874
2040,"S66","Administração pública, defesa e seguridade social","investment",2.133382927102
2040,"S66","Administração pública, defesa e seguridade social","rewiring",0.00411607349142044
2040,"S66","Administração pública, defesa e seguridade social","physical",-0.808981758786055
2040,"S67","Educação pública","investment",0.293053005855196
2040,"S67","Educação pública","rewiring",0.000975699084781809
2040,"S67","Educação pública","physical",-0.0405663063625252
2040,"S68","Educação privada","investment",1.03505252060608
2040,"S68","Educação privada","rewiring",-0.00631344474806732
2040,"S68","Educação privada","physical",-0.401307254996319
2040,"S69","Saúde pública","investment",0.0202053097262857
2040,"S69","Saúde pública","rewiring",0.000103835054115431
2040,"S69","Saúde pública","physical",-0.00197629982238626
2040,"S70","Saúde privada","investment",0.0089014202451508
2040,"S70","Saúde privada","rewiring",0.000115429765828594
2040,"S70","Saúde privada","physical",-0.00280328711527545
2040,"S71","Atividades artísticas, criativas e de espetáculos","investment",0.237935516300752
2040,"S71","Atividades artísticas, criativas e de espetáculos","rewiring",0.00252017613311818
2040,"S71","Atividades artísticas, criativas e de espetáculos","physical",-0.0824644004504062
2040,"S72","Organizações associativas e outros serviços pessoais","investment",1.26476920227623
2040,"S72","Organizações associativas e outros serviços pessoais","rewiring",-0.0224981500972475
2040,"S72","Organizações associativas e outros serviços pessoais","physical",-0.565979379345795
2040,"S73","Serviços domésticos","investment",0
2040,"S73","Serviços domésticos","rewiring",0
2040,"S73","Serviços domésticos","physical",0
2045,"S01","Agricultura, inclusive o apoio à agricultura e a pós-colheita","investment",2.09020531399287
2045,"S01","Agricultura, inclusive o apoio à agricultura e a pós-colheita","rewiring",12.136720436616
2045,"S01","Agricultura, inclusive o apoio à agricultura e a pós-colheita","physical",-12.5482293436143
2045,"S02","Pecuária, inclusive o apoio à pecuária","investment",0.271459214361602
2045,"S02","Pecuária, inclusive o apoio à pecuária","rewiring",0.249166556497245
2045,"S02","Pecuária, inclusive o apoio à pecuária","physical",-0.317947946086331
2045,"S03","Produção florestal; pesca e aquicultura","investment",3.74806980068027
2045,"S03","Produção florestal; pesca e aquicultura","rewiring",0.0838533955888561
2045,"S03","Produção florestal; pesca e aquicultura","physical",-0.427430144623831
2045,"S04","Extração de carvão mineral e de minerais não-metálicos","investment",1.55889151638327
2045,"S04","Extração de carvão mineral e de minerais não-metálicos","rewiring",0.0747863379761549
2045,"S04","Extração de carvão mineral e de minerais não-metálicos","physical",-0.900275874856045
2045,"S05","Extração de petróleo e gás, inclusive as atividades de apoio","investment",2.5471071651374
2045,"S05","Extração de petróleo e gás, inclusive as atividades de apoio","rewiring",-17.1381240346152
2045,"S05","Extração de petróleo e gás, inclusive as atividades de apoio","physical",-82.9883570568864
2045,"S06","Extração de minério de ferro, inclusive beneficiamentos e a aglomeração","investment",1.05137401963821
2045,"S06","Extração de minério de ferro, inclusive beneficiamentos e a aglomeração","rewiring",-0.0373308336282559
2045,"S06","Extração de minério de ferro, inclusive beneficiamentos e a aglomeração","physical",-2.9510972784436
2045,"S07","Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos","investment",2.53178225521327
2045,"S07","Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos","rewiring",-0.00526563325998313
2045,"S07","Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos","physical",-0.314766513804791
2045,"S08","Abate e produtos de carne, inclusive os produtos do laticínio e da pesca","investment",0.0423043954982289
2045,"S08","Abate e produtos de carne, inclusive os produtos do laticínio e da pesca","rewiring",0.12788583055035
2045,"S08","Abate e produtos de carne, inclusive os produtos do laticínio e da pesca","physical",-0.141872899500201
2045,"S09","Fabricação e refino de açúcar","investment",0.105014168632748
2045,"S09","Fabricação e refino de açúcar","rewiring",-0.0912496169300924
2045,"S09","Fabricação e refino de açúcar","physical",-0.640797800712759
2045,"S10","Outros produtos alimentares","investment",0.251260473742581
2045,"S10","Outros produtos alimentares","rewiring",0.645018038128763
2045,"S10","Outros produtos alimentares","physical",-0.9442378300844
2045,"S11","Fabricação de bebidas","investment",0.043128015965863
2045,"S11","Fabricação de bebidas","rewiring",-0.00271986286203598
2045,"S11","Fabricação de bebidas","physical",-0.0446283135713481
2045,"S12","Fabricação de produtos do fumo","investment",0.00256337405133513
2045,"S12","Fabricação de produtos do fumo","rewiring",-0.0000629430347757989
2045,"S12","Fabricação de produtos do fumo","physical",-0.00113061930977779
2045,"S13","Fabricação de produtos têxteis","investment",0.16138208900297
2045,"S13","Fabricação de produtos têxteis","rewiring",0.00548171157557651
2045,"S13","Fabricação de produtos têxteis","physical",-0.0964261484814063
2045,"S14","Confecção de artefatos do vestuário e acessórios","investment",0.0581867781192838
2045,"S14","Confecção de artefatos do vestuário e acessórios","rewiring",-0.00896141707215005
2045,"S14","Confecção de artefatos do vestuário e acessórios","physical",-0.0695715194654288
2045,"S15","Fabricação de calçados e de artefatos de couro","investment",0.0166425206233595
2045,"S15","Fabricação de calçados e de artefatos de couro","rewiring",-0.0043459892117847
2045,"S15","Fabricação de calçados e de artefatos de couro","physical",-0.0206383131974829
2045,"S16","Fabricação de produtos da madeira","investment",0.936206734063166
2045,"S16","Fabricação de produtos da madeira","rewiring",0.0246386454021379
2045,"S16","Fabricação de produtos da madeira","physical",-0.160317592980579
2045,"S17","Fabricação de celulose, papel e produtos de papel","investment",0.613064429543612
2045,"S17","Fabricação de celulose, papel e produtos de papel","rewiring",0.0375729936703131
2045,"S17","Fabricação de celulose, papel e produtos de papel","physical",-0.424148746965861
2045,"S18","Impressão e reprodução de gravações","investment",0.29901378679548
2045,"S18","Impressão e reprodução de gravações","rewiring",0.00968560234252103
2045,"S18","Impressão e reprodução de gravações","physical",-0.247149515279826
2045,"S19","Derivados de petróleo","investment",1.88705355503369
2045,"S19","Derivados de petróleo","rewiring",-6.62472289963337
2045,"S19","Derivados de petróleo","physical",-18.3400135805282
2045,"S20","Biodiesel","investment",0.0741087235880141
2045,"S20","Biodiesel","rewiring",1.02484158837376
2045,"S20","Biodiesel","physical",0.598168098031343
2045,"S21","Coquerias","investment",0.0121973040680924
2045,"S21","Coquerias","rewiring",-0.000967327071777776
2045,"S21","Coquerias","physical",-0.0271320611306694
2045,"S22","Fabricação de biocombustíveis","investment",0.596417127304428
2045,"S22","Fabricação de biocombustíveis","rewiring",11.3271039762044
2045,"S22","Fabricação de biocombustíveis","physical",-1.3487315095347
2045,"S23","Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros","investment",1.09424999144133
2045,"S23","Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros","rewiring",0.448953005300707
2045,"S23","Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros","physical",-1.70018835795318
2045,"S24","Fabricação de defensivos, desinfestantes, tintas e químicos diversos","investment",0.911081967258115
2045,"S24","Fabricação de defensivos, desinfestantes, tintas e químicos diversos","rewiring",0.285067402302997
2045,"S24","Fabricação de defensivos, desinfestantes, tintas e químicos diversos","physical",-0.618828981361216
2045,"S25","Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal","investment",0.100590230372287
2045,"S25","Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal","rewiring",0.00964802048610424
2045,"S25","Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal","physical",-0.0959626606125779
2045,"S26","Fabricação de produtos farmoquímicos e farmacêuticos","investment",0.0689353941614596
2045,"S26","Fabricação de produtos farmoquímicos e farmacêuticos","rewiring",-0.0036896499310836
2045,"S26","Fabricação de produtos farmoquímicos e farmacêuticos","physical",-0.155573730348716
2045,"S27","Fabricação de produtos de borracha e de material plástico","investment",2.51404888589969
2045,"S27","Fabricação de produtos de borracha e de material plástico","rewiring",0.0551250514044641
2045,"S27","Fabricação de produtos de borracha e de material plástico","physical",-0.638774805566725
2045,"S28","Fabricação de produtos de minerais não-metálicos","investment",5.21262694795387
2045,"S28","Fabricação de produtos de minerais não-metálicos","rewiring",0.105167103211988
2045,"S28","Fabricação de produtos de minerais não-metálicos","physical",11.7723656385239
2045,"S29","Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura","investment",3.89422128987527
2045,"S29","Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura","rewiring",-0.151571936801237
2045,"S29","Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura","physical",17.3849579514355
2045,"S30","Metalurgia de metais não-ferosos e a fundição de metais","investment",17.6911640455237
2045,"S30","Metalurgia de metais não-ferosos e a fundição de metais","rewiring",0.00936657693467017
2045,"S30","Metalurgia de metais não-ferosos e a fundição de metais","physical",-0.478170863669437
2045,"S31","Fabricação de produtos de metal, exceto máquinas e equipamentos","investment",4.29669715547042
2045,"S31","Fabricação de produtos de metal, exceto máquinas e equipamentos","rewiring",-0.0150809369338828
2045,"S31","Fabricação de produtos de metal, exceto máquinas e equipamentos","physical",-1.54397583945772
2045,"S32","Fabricação de equipamentos de informática, produtos eletrônicos e ópticos","investment",0.554116361892034
2045,"S32","Fabricação de equipamentos de informática, produtos eletrônicos e ópticos","rewiring",-0.00776060654015782
2045,"S32","Fabricação de equipamentos de informática, produtos eletrônicos e ópticos","physical",-0.133978459915189
2045,"S33","Fabricação de máquinas e equipamentos elétricos","investment",4.33526695694417
2045,"S33","Fabricação de máquinas e equipamentos elétricos","rewiring",0.0494844303682439
2045,"S33","Fabricação de máquinas e equipamentos elétricos","physical",-0.945945887664746
2045,"S34","Fabricação de máquinas e equipamentos mecânicos","investment",19.9201933433931
2045,"S34","Fabricação de máquinas e equipamentos mecânicos","rewiring",-0.155364682961155
2045,"S34","Fabricação de máquinas e equipamentos mecânicos","physical",-1.09665732834201
2045,"S35","Fabricação de automóveis, caminhões e ônibus, exceto peças","investment",0.29633120680005
2045,"S35","Fabricação de automóveis, caminhões e ônibus, exceto peças","rewiring",0.000694665996246234
2045,"S35","Fabricação de automóveis, caminhões e ônibus, exceto peças","physical",-0.019896422397355
2045,"S36","Fabricação de peças e acessórios para veículos automotores","investment",1.3177085345334
2045,"S36","Fabricação de peças e acessórios para veículos automotores","rewiring",0.0130654237463702
2045,"S36","Fabricação de peças e acessórios para veículos automotores","physical",-0.347158399539899
2045,"S37","Fabricação de outros equipamentos de transporte, exceto veículos automotores","investment",0.0512204319372616
2045,"S37","Fabricação de outros equipamentos de transporte, exceto veículos automotores","rewiring",-0.000133553402053318
2045,"S37","Fabricação de outros equipamentos de transporte, exceto veículos automotores","physical",-0.0284969698945639
2045,"S38","Fabricação de móveis e de produtos de indústrias diversas","investment",0.354581276848229
2045,"S38","Fabricação de móveis e de produtos de indústrias diversas","rewiring",-0.00535545573114117
2045,"S38","Fabricação de móveis e de produtos de indústrias diversas","physical",-0.135293068731956
2045,"S39","Manutenção, reparação e instalação de máquinas e equipamentos","investment",5.33611654785949
2045,"S39","Manutenção, reparação e instalação de máquinas e equipamentos","rewiring",0.0662244359812491
2045,"S39","Manutenção, reparação e instalação de máquinas e equipamentos","physical",-3.11384486749568
2045,"S40","Geração centralizada de energia elétrica","investment",2.93538578553037
2045,"S40","Geração centralizada de energia elétrica","rewiring",6.38595826758221
2045,"S40","Geração centralizada de energia elétrica","physical",22.4648426954659
2045,"S41","Geração distribuída de energia elétrica","investment",0.422935339293048
2045,"S41","Geração distribuída de energia elétrica","rewiring",0.897381362295906
2045,"S41","Geração distribuída de energia elétrica","physical",-0.814242168394974
2045,"S42","Transmissão","investment",3.74873245918153
2045,"S42","Transmissão","rewiring",0.736920588678764
2045,"S42","Transmissão","physical",2.61593686593865
2045,"S43","Gás Natural","investment",0.899239100618991
2045,"S43","Gás Natural","rewiring",-6.11212587628098
2045,"S43","Gás Natural","physical",13.037943158839
2045,"S44","Água, esgoto e gestão de resíduos","investment",2.58797777653075
2045,"S44","Água, esgoto e gestão de resíduos","rewiring",-0.00563279518975954
2045,"S44","Água, esgoto e gestão de resíduos","physical",-1.65057834704539
2045,"S45","Construção","investment",87.9971680268523
2045,"S45","Construção","rewiring",-0.158204023226169
2045,"S45","Construção","physical",-1.09142778279915
2045,"S46","Comércio e reparação de veículos automotores e motocicletas","investment",1.68721681118038
2045,"S46","Comércio e reparação de veículos automotores e motocicletas","rewiring",0.0201056004159351
2045,"S46","Comércio e reparação de veículos automotores e motocicletas","physical",-0.852227846022249
2045,"S47","Comércio por atacado e a varejo, exceto veículos automotores","investment",23.0924239895271
2045,"S47","Comércio por atacado e a varejo, exceto veículos automotores","rewiring",0.16854573573403
2045,"S47","Comércio por atacado e a varejo, exceto veículos automotores","physical",-17.0699119813691
2045,"S48","Transporte terrestre","investment",6.02424357779124
2045,"S48","Transporte terrestre","rewiring",0.720702812281486
2045,"S48","Transporte terrestre","physical",-8.18015231751094
2045,"S49","Transporte aquaviário","investment",0.27737506887625
2045,"S49","Transporte aquaviário","rewiring",-0.443755234075405
2045,"S49","Transporte aquaviário","physical",-1.81562253067818
2045,"S50","Transporte aéreo","investment",0.241818906242094
2045,"S50","Transporte aéreo","rewiring",-0.0823486759102922
2045,"S50","Transporte aéreo","physical",-0.459376315130647
2045,"S51","Armazenamento, atividades auxiliares dos transportes e correio","investment",2.14078057693123
2045,"S51","Armazenamento, atividades auxiliares dos transportes e correio","rewiring",0.00487808442197153
2045,"S51","Armazenamento, atividades auxiliares dos transportes e correio","physical",-4.69828428786154
2045,"S52","Alojamento","investment",0.402616227585677
2045,"S52","Alojamento","rewiring",-0.0112735199674332
2045,"S52","Alojamento","physical",-0.276623508841276
2045,"S53","Alimentação","investment",0.252751833452016
2045,"S53","Alimentação","rewiring",-0.0208751673395867
2045,"S53","Alimentação","physical",-0.3544706366043
2045,"S54","Edição e edição integrada à impressão","investment",0.0824351193242032
2045,"S54","Edição e edição integrada à impressão","rewiring",0.00364034995939028
2045,"S54","Edição e edição integrada à impressão","physical",-0.0943554139986245
2045,"S55","Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem","investment",0.469865364888468
2045,"S55","Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem","rewiring",0.0288065787870382
2045,"S55","Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem","physical",-0.589016014073672
2045,"S56","Telecomunicações","investment",0.886715092714847
2045,"S56","Telecomunicações","rewiring",0.0185701839717804
2045,"S56","Telecomunicações","physical",-0.862547037077471
2045,"S57","Desenvolvimento de sistemas e outros serviços de informação","investment",3.61097591719187
2045,"S57","Desenvolvimento de sistemas e outros serviços de informação","rewiring",0.0952792642730371
2045,"S57","Desenvolvimento de sistemas e outros serviços de informação","physical",-1.75921372617619
2045,"S58","Intermediação financeira, seguros e previdência complementar","investment",9.12183556946272
2045,"S58","Intermediação financeira, seguros e previdência complementar","rewiring",0.829216357307809
2045,"S58","Intermediação financeira, seguros e previdência complementar","physical",-10.6016141065291
2045,"S59","Atividades imobiliárias","investment",2.66340617646691
2045,"S59","Atividades imobiliárias","rewiring",0.129291102032041
2045,"S59","Atividades imobiliárias","physical",-2.78627852835674
2045,"S60","Atividades jurídicas, contábeis, consultoria e sedes de empresas","investment",7.11828883950742
2045,"S60","Atividades jurídicas, contábeis, consultoria e sedes de empresas","rewiring",-1.17643113372258
2045,"S60","Atividades jurídicas, contábeis, consultoria e sedes de empresas","physical",-10.5217844981131
2045,"S61","Serviços de arquitetura, engenharia, testes/análises técnicas e P & D","investment",10.7397908997066
2045,"S61","Serviços de arquitetura, engenharia, testes/análises técnicas e P & D","rewiring",0.0642506539845848
2045,"S61","Serviços de arquitetura, engenharia, testes/análises técnicas e P & D","physical",-1.79851296667202
2045,"S62","Outras atividades profissionais, científicas e técnicas","investment",1.25190371317714
2045,"S62","Outras atividades profissionais, científicas e técnicas","rewiring",0.0799838257564667
2045,"S62","Outras atividades profissionais, científicas e técnicas","physical",-1.59315697658493
2045,"S63","Aluguéis não-imobiliários e gestão de ativos de propriedade intelectual","investment",1.3288014771469
2045,"S63","Aluguéis não-imobiliários e gestão de ativos de propriedade intelectual","rewiring",-0.622088380710164
2045,"S63","Aluguéis não-imobiliários e gestão de ativos de propriedade intelectual","physical",-3.19359085675794
2045,"S64","Outras atividades administrativas e serviços complementares","investment",4.79038326797473
2045,"S64","Outras atividades administrativas e serviços complementares","rewiring",0.404435216781363
2045,"S64","Outras atividades administrativas e serviços complementares","physical",-4.47453940586002
2045,"S65","Atividades de vigilância, segurança e investigação","investment",1.11844353258149
2045,"S65","Atividades de vigilância, segurança e investigação","rewiring",0.00808159712530687
2045,"S65","Atividades de vigilância, segurança e investigação","physical",-1.0045951396995
2045,"S66","Administração pública, defesa e seguridade social","investment",1.04387683467179
2045,"S66","Administração pública, defesa e seguridade social","rewiring",0.0116808988505121
2045,"S66","Administração pública, defesa e seguridade social","physical",-1.16267609573136
2045,"S67","Educação pública","investment",0.137429596072461
2045,"S67","Educação pública","rewiring",0.00219870043779277
2045,"S67","Educação pública","physical",-0.0583114146119284
2045,"S68","Educação privada","investment",0.505961066737165
2045,"S68","Educação privada","rewiring",-0.00690466124956098
2045,"S68","Educação privada","physical",-0.576686257770171
2045,"S69","Saúde pública","investment",0.00961659294973651
2045,"S69","Saúde pública","rewiring",0.000205265651617083
2045,"S69","Saúde pública","physical",-0.00284141554904636
2045,"S70","Saúde privada","investment",0.00395295180911004
2045,"S70","Saúde privada","rewiring",0.00018518181994538
2045,"S70","Saúde privada","physical",-0.00402965639977386
2045,"S71","Atividades artísticas, criativas e de espetáculos","investment",0.0944237670186261
2045,"S71","Atividades artísticas, criativas e de espetáculos","rewiring",0.00536857209419516
2045,"S71","Atividades artísticas, criativas e de espetáculos","physical",-0.118540034852621
2045,"S72","Organizações associativas e outros serviços pessoais","investment",0.502583801036325
2045,"S72","Organizações associativas e outros serviços pessoais","rewiring",-0.0270838487121558
2045,"S72","Organizações associativas e outros serviços pessoais","physical",-0.813215230990504
2045,"S73","Serviços domésticos","investment",0
2045,"S73","Serviços domésticos","rewiring",0
2045,"S73","Serviços domésticos","physical",0
2050,"S01","Agricultura, inclusive o apoio à agricultura e a pós-colheita","investment",5.12387191829505
2050,"S01","Agricultura, inclusive o apoio à agricultura e a pós-colheita","rewiring",27.7742032922744
2050,"S01","Agricultura, inclusive o apoio à agricultura e a pós-colheita","physical",-20.4711868399721
2050,"S02","Pecuária, inclusive o apoio à pecuária","investment",0.533035809761687
2050,"S02","Pecuária, inclusive o apoio à pecuária","rewiring",0.57132275710624
2050,"S02","Pecuária, inclusive o apoio à pecuária","physical",-0.501505894498111
2050,"S03","Produção florestal; pesca e aquicultura","investment",4.26303703294744
2050,"S03","Produção florestal; pesca e aquicultura","rewiring",0.193211108712746
2050,"S03","Produção florestal; pesca e aquicultura","physical",-0.60098832874562
2050,"S04","Extração de carvão mineral e de minerais não-metálicos","investment",2.93645659144431
2050,"S04","Extração de carvão mineral e de minerais não-metálicos","rewiring",0.176564766802862
2050,"S04","Extração de carvão mineral e de minerais não-metálicos","physical",-1.23491515330802
2050,"S05","Extração de petróleo e gás, inclusive as atividades de apoio","investment",6.25413804618648
2050,"S05","Extração de petróleo e gás, inclusive as atividades de apoio","rewiring",-38.1906876771088
2050,"S05","Extração de petróleo e gás, inclusive as atividades de apoio","physical",-134.603496067101
2050,"S06","Extração de minério de ferro, inclusive beneficiamentos e a aglomeração","investment",1.86346900766207
2050,"S06","Extração de minério de ferro, inclusive beneficiamentos e a aglomeração","rewiring",-0.0812519734372108
2050,"S06","Extração de minério de ferro, inclusive beneficiamentos e a aglomeração","physical",-3.97100210230067
2050,"S07","Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos","investment",4.94236953241155
2050,"S07","Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos","rewiring",-0.0106249750027797
2050,"S07","Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos","physical",-0.423049977110201
2050,"S08","Abate e produtos de carne, inclusive os produtos do laticínio e da pesca","investment",0.094358155026183
2050,"S08","Abate e produtos de carne, inclusive os produtos do laticínio e da pesca","rewiring",0.29347905600101
2050,"S08","Abate e produtos de carne, inclusive os produtos do laticínio e da pesca","physical",-0.228370761372896
2050,"S09","Fabricação e refino de açúcar","investment",0.280508164313513
2050,"S09","Fabricação e refino de açúcar","rewiring",-0.234087577275602
2050,"S09","Fabricação e refino de açúcar","physical",-0.861740334995834
2050,"S10","Outros produtos alimentares","investment",0.571406850778544
2050,"S10","Outros produtos alimentares","rewiring",1.47086841005799
2050,"S10","Outros produtos alimentares","physical",-1.4684476700093
2050,"S11","Fabricação de bebidas","investment",0.0791464475523505
2050,"S11","Fabricação de bebidas","rewiring",-0.00589549018711235
2050,"S11","Fabricação de bebidas","physical",-0.0597364915393512
2050,"S12","Fabricação de produtos do fumo","investment",0.00447367546891511
2050,"S12","Fabricação de produtos do fumo","rewiring",-0.000133119267966852
2050,"S12","Fabricação de produtos do fumo","physical",-0.00151329843126708
2050,"S13","Fabricação de produtos têxteis","investment",0.285892776292164
2050,"S13","Fabricação de produtos têxteis","rewiring",0.0144476049482467
2050,"S13","Fabricação de produtos têxteis","physical",-0.132335465247394
2050,"S14","Confecção de artefatos do vestuário e acessórios","investment",0.106787830584769
2050,"S14","Confecção de artefatos do vestuário e acessórios","rewiring",-0.0173330396083935
2050,"S14","Confecção de artefatos do vestuário e acessórios","physical",-0.0924747784224498
2050,"S15","Fabricação de calçados e de artefatos de couro","investment",0.0299097858169134
2050,"S15","Fabricação de calçados e de artefatos de couro","rewiring",-0.00695566219967441
2050,"S15","Fabricação de calçados e de artefatos de couro","physical",-0.0278677635643307
2050,"S16","Fabricação de produtos da madeira","investment",1.72668334620293
2050,"S16","Fabricação de produtos da madeira","rewiring",0.0589987001009801
2050,"S16","Fabricação de produtos da madeira","physical",-0.221334601080531
2050,"S17","Fabricação de celulose, papel e produtos de papel","investment",1.14118776218332
2050,"S17","Fabricação de celulose, papel e produtos de papel","rewiring",0.089423053673631
2050,"S17","Fabricação de celulose, papel e produtos de papel","physical",-0.583753105726534
2050,"S18","Impressão e reprodução de gravações","investment",0.54394590974577
2050,"S18","Impressão e reprodução de gravações","rewiring",0.02496959236978
2050,"S18","Impressão e reprodução de gravações","physical",-0.336417552689912
2050,"S19","Derivados de petróleo","investment",5.84458801831009
2050,"S19","Derivados de petróleo","rewiring",-16.2399823702195
2050,"S19","Derivados de petróleo","physical",-25.1963842501284
2050,"S20","Biodiesel","investment",0.211915612170928
2050,"S20","Biodiesel","rewiring",3.38754401129574
2050,"S20","Biodiesel","physical",3.91940415794024
2050,"S21","Coquerias","investment",0.0219788690555316
2050,"S21","Coquerias","rewiring",-0.00138607210063961
2050,"S21","Coquerias","physical",-0.0362728703282038
2050,"S22","Fabricação de biocombustíveis","investment",2.67642494462334
2050,"S22","Fabricação de biocombustíveis","rewiring",25.9659272410633
2050,"S22","Fabricação de biocombustíveis","physical",-2.85901574878309
2050,"S23","Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros","investment",2.25110273356028
2050,"S23","Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros","rewiring",1.03937454739541
2050,"S23","Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros","physical",-2.4333054893967
2050,"S24","Fabricação de defensivos, desinfestantes, tintas e químicos diversos","investment",1.73923406267353
2050,"S24","Fabricação de defensivos, desinfestantes, tintas e químicos diversos","rewiring",0.655014079615574
2050,"S24","Fabricação de defensivos, desinfestantes, tintas e químicos diversos","physical",-0.918910650160892
2050,"S25","Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal","investment",0.190442828932539
2050,"S25","Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal","rewiring",0.0226050630432528
2050,"S25","Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal","physical",-0.132786795503713
2050,"S26","Fabricação de produtos farmoquímicos e farmacêuticos","investment",0.132569302613653
2050,"S26","Fabricação de produtos farmoquímicos e farmacêuticos","rewiring",-0.00645939665374074
2050,"S26","Fabricação de produtos farmoquímicos e farmacêuticos","physical",-0.209492339218979
2050,"S27","Fabricação de produtos de borracha e de material plástico","investment",6.02557710945032
2050,"S27","Fabricação de produtos de borracha e de material plástico","rewiring",0.131541938212629
2050,"S27","Fabricação de produtos de borracha e de material plástico","physical",-0.877547795117297
2050,"S28","Fabricação de produtos de minerais não-metálicos","investment",9.69019862854571
2050,"S28","Fabricação de produtos de minerais não-metálicos","rewiring",0.246216757407743
2050,"S28","Fabricação de produtos de minerais não-metálicos","physical",11.713824001959
2050,"S29","Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura","investment",6.84053318716607
2050,"S29","Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura","rewiring",-0.330163231618962
2050,"S29","Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura","physical",19.7312530874858
2050,"S30","Metalurgia de metais não-ferosos e a fundição de metais","investment",34.6786506742197
2050,"S30","Metalurgia de metais não-ferosos e a fundição de metais","rewiring",0.0268442899180239
2050,"S30","Metalurgia de metais não-ferosos e a fundição de metais","physical",-0.64653483710035
2050,"S31","Fabricação de produtos de metal, exceto máquinas e equipamentos","investment",7.66097487335546
2050,"S31","Fabricação de produtos de metal, exceto máquinas e equipamentos","rewiring",-0.0155495909623933
2050,"S31","Fabricação de produtos de metal, exceto máquinas e equipamentos","physical",-2.06594876950446
2050,"S32","Fabricação de equipamentos de informática, produtos eletrônicos e ópticos","investment",0.560747804920217
2050,"S32","Fabricação de equipamentos de informática, produtos eletrônicos e ópticos","rewiring",-0.0151098656247856
2050,"S32","Fabricação de equipamentos de informática, produtos eletrônicos e ópticos","physical",-0.177990363604741
2050,"S33","Fabricação de máquinas e equipamentos elétricos","investment",7.01173633215895
2050,"S33","Fabricação de máquinas e equipamentos elétricos","rewiring",0.147474517771963
2050,"S33","Fabricação de máquinas e equipamentos elétricos","physical",-1.27666592072967
2050,"S34","Fabricação de máquinas e equipamentos mecânicos","investment",33.7263478257638
2050,"S34","Fabricação de máquinas e equipamentos mecânicos","rewiring",-0.340660439934678
2050,"S34","Fabricação de máquinas e equipamentos mecânicos","physical",-1.4372272971996
2050,"S35","Fabricação de automóveis, caminhões e ônibus, exceto peças","investment",0.100363054907163
2050,"S35","Fabricação de automóveis, caminhões e ônibus, exceto peças","rewiring",0.00202390548089776
2050,"S35","Fabricação de automóveis, caminhões e ônibus, exceto peças","physical",-0.0269363591563791
2050,"S36","Fabricação de peças e acessórios para veículos automotores","investment",1.03872319946559
2050,"S36","Fabricação de peças e acessórios para veículos automotores","rewiring",0.0349024653817857
2050,"S36","Fabricação de peças e acessórios para veículos automotores","physical",-0.472104216996058
2050,"S37","Fabricação de outros equipamentos de transporte, exceto veículos automotores","investment",0.0877174596487233
2050,"S37","Fabricação de outros equipamentos de transporte, exceto veículos automotores","rewiring",0.00000960885537218321
2050,"S37","Fabricação de outros equipamentos de transporte, exceto veículos automotores","physical",-0.0383423376861562
2050,"S38","Fabricação de móveis e de produtos de indústrias diversas","investment",0.630343716745793
2050,"S38","Fabricação de móveis e de produtos de indústrias diversas","rewiring",-0.0104553300728536
2050,"S38","Fabricação de móveis e de produtos de indústrias diversas","physical",-0.180860517805954
2050,"S39","Manutenção, reparação e instalação de máquinas e equipamentos","investment",7.5442452001813
2050,"S39","Manutenção, reparação e instalação de máquinas e equipamentos","rewiring",0.178347713483838
2050,"S39","Manutenção, reparação e instalação de máquinas e equipamentos","physical",-4.21827757843997
2050,"S40","Geração centralizada de energia elétrica","investment",6.23045920657284
2050,"S40","Geração centralizada de energia elétrica","rewiring",14.9644913803954
